Start Date,1/2/1990,,,,,,,,,,
End Date,,,,,,,,,,,
,,,,,,,,,,,
3/5/1990,333.74,335.53,333.49,336.38,52.46,49.18,62.23,338.79,337.04,331.05,SPX
3/6/1990,337.93,333.77,333.57,337.93,58.58,52.3,81.66,338.88,336.9,331.35,SPX
3/7/1990,336.95,337.92,336.33,338.84,56.74,51.53,69.18,338.95,336.69,331.71,SPX
3/8/1990,340.27,336.98,336.95,340.66,61.19,53.9,82.65,339.06,336.56,332.04,SPX
3/9/1990,337.93,340.12,336.84,340.12,56.76,52.05,56.52,339.16,336.34,332.29,SPX
3/12/1990,338.67,337.91,336.14,339.08,57.8,52.58,62.19,339.25,336.1,332.54,SPX
3/13/1990,336,338.66,335.36,338.67,52.86,50.49,36.46,339.33,335.75,332.84,SPX
3/14/1990,336.87,335.99,334.93,337.63,54.23,51.14,47.15,339.41,335.3,333.13,SPX
3/15/1990,338.07,336.89,336.87,338.91,56.13,52.05,60.79,339.5,334.88,333.43,SPX
3/16/1990,341.91,338.1,338.07,341.91,61.62,54.82,82.49,339.6,334.61,333.78,SPX
3/19/1990,343.53,341.86,339.12,343.76,63.68,55.93,87.03,339.69,334.44,334.32,SPX
3/20/1990,341.57,343.51,340.87,344.49,59.51,54.26,59.18,339.79,334.19,335,SPX
3/21/1990,339.74,341.57,339.56,342.34,55.83,52.74,40.86,339.87,333.99,335.61,SPX
3/22/1990,335.69,339.74,333.62,339.77,48.67,49.56,20.15,339.91,333.76,336.11,SPX
3/23/1990,337.22,335.69,335.69,337.58,51.22,50.72,37.97,339.96,333.54,336.76,SPX
3/26/1990,337.63,337.22,337.22,339.74,51.91,51.03,43.07,340.02,333.49,337.21,SPX
3/27/1990,341.5,337.63,337.03,341.5,57.94,53.89,73.71,340.09,333.58,337.77,SPX
3/28/1990,342,341.5,340.6,342.58,58.66,54.25,76.19,340.18,333.6,338.28,SPX
3/29/1990,340.79,342,339.77,342.07,56.15,53.21,56.74,340.27,333.67,338.68,SPX
3/30/1990,339.94,340.79,338.21,341.41,54.39,52.49,44.71,340.37,333.71,338.9,SPX
4/2/1990,338.7,339.94,336.33,339.94,51.84,51.43,30.54,340.46,333.7,339.15,SPX
4/3/1990,343.64,338.7,338.7,343.76,59.91,55.16,76,340.56,333.96,339.43,SPX
4/4/1990,341.09,343.64,340.4,344.12,54.8,52.99,50.44,340.66,334.15,339.64,SPX
4/5/1990,340.73,341.09,340.63,342.85,54.1,52.68,47.09,340.76,334.36,339.66,SPX
4/6/1990,340.08,340.73,338.94,341.73,52.79,52.13,39.9,340.85,334.64,339.77,SPX
4/9/1990,341.37,340.08,339.88,341.83,55.12,53.14,58.67,340.92,334.95,339.9,SPX
4/10/1990,342.07,341.37,340.62,342.41,56.38,53.69,67.05,341,335.29,340.21,SPX
4/11/1990,341.92,342.07,341.26,343,56.01,53.55,62.95,341.07,335.67,340.46,SPX
4/12/1990,344.34,341.92,341.91,344.79,60.43,55.49,85.06,341.16,335.98,340.77,SPX
4/16/1990,344.74,344.34,344.17,347.3,61.13,55.8,86.99,341.28,336.29,340.91,SPX
4/17/1990,344.68,344.74,342.06,345.19,60.95,55.74,84.54,341.42,336.57,340.97,SPX
4/18/1990,340.72,344.71,340.11,345.33,50.75,51.86,22.3,341.52,336.75,340.93,SPX
4/19/1990,338.09,340.72,337.59,340.72,45.32,49.5,12.87,341.61,336.92,340.85,SPX
4/20/1990,335.12,338.12,333.41,338.52,40.11,46.99,7.5,341.68,336.94,340.82,SPX
4/23/1990,331.05,335.12,330.09,335.12,34.28,43.85,4.03,341.71,336.9,340.51,SPX
4/24/1990,330.36,331.22,329.71,332.97,33.4,43.34,3.61,341.73,336.84,340.15,SPX
4/25/1990,332.03,330.4,330.36,332.74,37.6,44.94,30.23,341.74,336.88,339.67,SPX
4/26/1990,332.92,332.06,330.67,333.76,39.78,45.78,42.85,341.76,336.92,339.22,SPX
4/27/1990,329.11,332.93,328.71,333.57,34.26,42.87,19.83,341.75,336.86,338.64,SPX
4/30/1990,330.8,329.06,327.76,331.31,38.35,44.49,40.94,341.75,336.78,338.18,SPX
5/1/1990,332.25,330.8,330.8,332.83,41.69,45.85,55.89,341.75,336.77,337.86,SPX
5/2/1990,334.48,332.27,332.15,334.48,46.5,47.89,72.15,341.76,336.9,337.4,SPX
5/3/1990,335.57,334.51,334.47,337.02,48.73,48.86,78.08,341.76,337.06,337.12,SPX
5/4/1990,338.39,335.58,335.17,338.46,54.06,51.29,87.99,341.79,337.31,337,SPX
5/7/1990,340.53,338.39,338.11,341.07,57.65,53.04,92.07,341.81,337.64,337.03,SPX
5/8/1990,342.01,340.53,340.17,342.03,59.99,54.22,94.14,341.85,337.9,337.06,SPX
5/9/1990,342.86,342.01,340.9,343.08,61.31,54.89,95.21,341.9,338.16,337.1,SPX
5/10/1990,343.82,342.87,342.77,344.98,62.8,55.65,96.35,341.93,338.39,337.19,SPX
5/11/1990,352,343.82,343.82,352.31,72.51,61.39,99.09,341.98,338.78,337.58,SPX
5/14/1990,354.75,352,351.95,358.41,74.89,63.05,99.34,342.04,339.16,338.08,SPX
5/15/1990,354.28,354.75,352.84,355.09,73.72,62.58,92.8,342.08,339.57,338.56,SPX
5/16/1990,354,354.27,351.95,354.68,72.98,62.29,87.65,342.13,339.9,339.22,SPX
5/17/1990,354.47,354,354,356.92,73.46,62.59,89.16,342.18,340.25,340.04,SPX
5/18/1990,354.64,354.47,352.52,354.64,73.64,62.7,89.84,342.23,340.53,341.02,SPX
5/21/1990,358,354.64,353.78,359.07,76.99,64.84,96.44,342.3,340.93,342.36,SPX
5/22/1990,358.43,358.07,356.51,360.5,77.38,65.11,96.83,342.35,341.33,343.77,SPX
5/23/1990,359.29,358.43,356.99,359.29,78.19,65.64,97.62,342.4,341.8,345.13,SPX
5/24/1990,358.41,359.29,357.87,359.56,75.23,64.59,70.59,342.45,342.23,346.4,SPX
5/25/1990,354.58,358.41,354.33,358.41,63.89,60.25,25.14,342.49,342.56,347.68,SPX
5/29/1990,360.65,354.56,354.55,360.65,71.28,64.2,70.42,342.56,342.93,349.17,SPX
5/30/1990,360.86,360.65,360,362.26,71.5,64.32,71.32,342.65,343.28,350.6,SPX
5/31/1990,361.23,360.86,360.23,361.84,71.9,64.55,73.45,342.74,343.67,351.94,SPX
6/1/1990,363.16,361.26,361.21,363.52,73.97,65.74,83.22,342.82,344.14,353.32,SPX
6/4/1990,367.4,363.16,362.43,367.85,77.83,68.16,92.42,342.94,344.77,354.77,SPX
6/5/1990,366.64,367.4,365.49,368.78,75.67,67.27,80.55,343.04,345.36,356.07,SPX
6/6/1990,364.96,366.64,364.42,366.64,70.96,65.34,56.49,343.16,345.91,357.22,SPX
6/7/1990,363.15,364.97,361.6,365.92,66.19,63.32,38.1,343.27,346.34,358.24,SPX
6/8/1990,358.71,363.15,357.68,363.49,56.2,58.7,17.33,343.34,346.68,358.98,SPX
6/11/1990,361.63,358.71,357.7,361.63,60.43,60.65,46.24,343.39,347.09,359.46,SPX
6/12/1990,366.25,361.63,361.15,367.27,66.02,63.48,70.62,343.47,347.62,360.04,SPX
6/13/1990,364.9,366.25,364.51,367.09,63.21,62.13,58.91,343.54,348.14,360.57,SPX
6/14/1990,362.9,364.9,361.64,364.9,59.19,60.17,43.05,343.6,348.53,361.01,SPX
6/15/1990,362.91,362.89,360.71,363.14,59.2,60.18,43.16,343.66,348.96,361.44,SPX
6/18/1990,356.88,362.91,356.88,362.91,48.44,54.62,15.29,343.69,349.29,361.55,SPX
6/19/1990,358.47,356.88,356.18,358.9,50.97,55.73,32.52,343.71,349.66,361.57,SPX
6/20/1990,359.1,358.47,357,359.91,51.98,56.17,39.8,343.75,350.01,361.6,SPX
6/21/1990,360.47,359.1,357.63,360.88,54.18,57.14,55.47,343.8,350.38,361.66,SPX
6/22/1990,355.43,360.52,355.31,363.2,45.85,52.73,22.77,343.84,350.65,361.51,SPX
6/25/1990,352.31,355.42,351.91,356.41,41.58,50.25,14.71,343.86,350.81,361.4,SPX
6/26/1990,352.06,352.32,351.85,356.09,41.25,50.06,14.11,343.88,350.95,360.97,SPX
6/27/1990,355.14,352.06,351.23,355.89,46.86,52.41,51.03,343.91,351.16,360.69,SPX
6/28/1990,357.63,355.16,355.14,357.63,50.94,54.22,67.81,343.97,351.5,360.51,SPX
6/29/1990,358.02,357.64,357.3,359.09,51.57,54.5,70.2,344.05,351.9,360.25,SPX
7/2/1990,359.54,358.02,357.54,359.58,54.04,55.59,79.24,344.12,352.39,359.86,SPX
7/3/1990,360.16,359.54,359.44,360.73,55.04,56.04,82.49,344.18,352.97,359.53,SPX
7/5/1990,355.68,360.16,354.86,360.16,47.03,52.12,30.59,344.23,353.48,359.07,SPX
7/6/1990,358.42,355.69,354.64,359.02,51.67,54.15,55.99,344.29,354,358.83,SPX
7/9/1990,359.52,358.42,358.11,360.05,53.43,54.94,63.94,344.36,354.54,358.87,SPX
7/10/1990,356.49,359.52,356.41,359.74,48.22,52.37,36.62,344.41,355.08,358.61,SPX
7/11/1990,361.23,356.49,356.49,361.23,55.52,55.73,68.35,344.49,355.69,358.36,SPX
7/12/1990,365.44,361.23,360.57,365.46,60.81,58.42,81.02,344.6,356.36,358.39,SPX
7/13/1990,367.31,365.45,365.44,369.68,62.92,59.55,85.01,344.71,357.01,358.61,SPX
7/16/1990,368.95,367.31,367.31,369.78,64.72,60.53,88.26,344.81,357.68,358.91,SPX
7/17/1990,367.52,368.95,364.99,369.4,61.9,59.24,68.76,344.9,358.26,359.44,SPX
7/18/1990,364.22,367.52,362.95,367.52,55.87,56.38,38.96,344.97,358.74,359.73,SPX
7/19/1990,365.32,364.22,361.29,365.32,57.36,57.09,49.83,345.02,359.2,360.04,SPX
7/20/1990,361.61,365.32,361.58,366.64,51.09,54,26.21,345.04,359.58,360.1,SPX
7/23/1990,355.31,361.61,350.09,361.61,42.57,49.32,11.88,345.04,359.81,360.09,SPX
7/24/1990,355.79,355.31,351.46,356.09,43.35,49.66,17.06,345.02,359.88,360.27,SPX
7/25/1990,357.09,355.79,354.8,357.52,45.49,50.6,33.06,345.01,359.93,360.52,SPX
7/26/1990,355.91,357.09,353.95,357.47,43.87,49.73,26.18,344.99,359.96,360.56,SPX
7/27/1990,353.44,355.9,352.14,355.94,40.6,47.94,15.84,344.97,359.95,360.35,SPX
7/30/1990,355.55,353.44,351.15,355.55,44.41,49.55,44.12,344.97,359.97,360.23,SPX
7/31/1990,356.15,355.55,353.91,357.54,45.48,50,51.13,345.09,360,360.06,SPX
8/1/1990,355.52,356.15,353.82,357.35,44.51,49.52,42.7,345.15,359.95,359.82,SPX
8/2/1990,351.48,355.52,349.73,355.52,38.8,46.53,16.51,345.2,359.82,359.61,SPX
8/3/1990,344.86,351.48,338.2,351.48,31.64,42.22,6.58,345.22,359.53,358.94,SPX
8/6/1990,334.43,344.86,333.27,344.86,24.1,36.68,2.72,345.15,359.05,357.68,SPX
8/7/1990,334.83,334.43,332.22,338.63,24.84,37.01,5.9,345.09,358.65,356.6,SPX
8/8/1990,338.35,334.83,334.83,339.21,31.2,39.85,34.25,345.06,358.21,355.45,SPX
8/9/1990,339.94,338.4,337.56,340.56,33.92,41.08,45.39,345.04,357.79,354.18,SPX
8/10/1990,335.52,339.9,334.22,339.94,30.33,38.79,26.59,345.01,357.27,352.59,SPX
8/13/1990,338.84,335.39,332.02,338.88,35.82,41.34,49.95,345.01,356.79,351.08,SPX
8/14/1990,339.39,338.77,337.19,340.96,36.71,41.75,53.61,345.03,356.23,349.68,SPX
8/15/1990,340.06,339.38,339.38,341.92,37.84,42.27,59.09,345.06,355.7,348.47,SPX
8/16/1990,332.39,340.06,332.39,340.06,31.01,38.26,19.52,345.02,355.04,346.82,SPX
8/17/1990,327.83,332.36,324.63,332.39,27.8,36.15,12.22,344.95,354.34,345.13,SPX
8/20/1990,328.51,327.8,327.07,329.9,28.98,36.69,19,344.9,353.73,343.79,SPX
8/21/1990,321.86,328.35,318.78,328.51,24.72,33.8,8.91,344.82,352.94,342.1,SPX
8/22/1990,316.55,321.89,316.55,324.15,21.94,31.74,5.45,344.74,351.94,340.07,SPX
8/23/1990,307.06,316.53,306.56,316.55,18.04,28.52,2.67,344.6,350.79,337.63,SPX
8/24/1990,311.51,307.06,306.18,311.65,24.79,31.87,28.38,344.47,349.76,335.53,SPX
8/27/1990,321.44,311.55,311.55,323.11,37.21,38.52,61.99,344.39,348.93,333.83,SPX
8/28/1990,321.34,321.32,320.25,322.2,37.15,38.48,61.55,344.31,348.22,332.09,SPX
8/29/1990,324.19,321.34,320.87,325.83,40.42,40.27,70.44,344.23,347.53,330.52,SPX
8/30/1990,318.71,324.19,317.82,324.57,36.49,38.07,42.25,344.13,346.73,328.88,SPX
8/31/1990,322.56,318.71,316.59,322.57,40.84,40.44,59.38,344.04,345.97,327.77,SPX
9/4/1990,323.09,322.56,319.11,323.09,41.43,40.76,61.73,343.96,345.32,327.2,SPX
9/5/1990,324.39,323.09,320.99,324.52,42.95,41.56,68.43,343.87,344.76,326.68,SPX
9/6/1990,320.46,324.39,319.37,324.39,39.61,39.87,38.14,343.77,344.13,325.78,SPX
9/7/1990,323.4,320.46,319.71,324.18,43.17,41.71,58.67,343.69,343.5,324.96,SPX
9/10/1990,321.63,323.42,320.31,326.53,41.58,40.93,45.14,343.59,342.78,324.26,SPX
9/11/1990,321.04,321.63,319.6,322.18,41.04,40.67,40.47,343.48,342.04,323.37,SPX
9/12/1990,322.54,321.04,319.6,322.55,43.07,41.65,57.31,343.36,341.3,322.53,SPX
9/13/1990,318.65,322.51,318.02,322.54,39.29,39.88,27.29,343.23,340.47,321.46,SPX
9/14/1990,316.83,318.65,314.76,318.65,37.63,39.08,19.95,343.09,339.69,320.68,SPX
9/17/1990,317.77,315.35,315.21,318.05,39.06,39.72,33.75,342.95,338.88,320.18,SPX
9/18/1990,318.6,317.77,314.27,318.85,40.37,40.3,46.06,342.79,338.06,319.68,SPX
9/19/1990,316.6,318.6,316.25,319.35,38.24,39.36,27.55,342.62,337.26,319.42,SPX
9/20/1990,311.48,316.6,310.55,316.6,33.39,37.06,10.84,342.43,336.27,319.16,SPX
9/21/1990,311.32,311.53,307.98,312.17,33.25,36.99,10.54,342.24,335.18,319.38,SPX
9/24/1990,304.59,311.3,303.58,311.32,27.88,34.19,3.84,342.03,333.93,319.03,SPX
9/25/1990,308.26,304.93,304.23,308.27,34.13,36.89,36.73,341.82,332.71,318.37,SPX
9/26/1990,305.06,308.26,303.05,308.28,31.56,35.57,25.38,341.61,331.47,317.56,SPX
9/27/1990,300.97,305.06,299.1,307.47,28.6,33.97,15.94,341.35,330.2,316.4,SPX
9/28/1990,306.05,300.97,295.98,306.05,36.56,37.58,50.35,341.12,329.01,315.76,SPX
10/1/1990,314.94,306.12,306.05,314.94,47.57,43.21,76.07,340.94,328.08,315.38,SPX
10/2/1990,315.21,315.01,314.94,319.69,47.87,43.37,76.62,340.76,327.28,314.99,SPX
10/3/1990,311.4,315.21,310.7,316.26,44.09,41.65,51.49,340.6,326.39,314.34,SPX
10/4/1990,312.69,311.4,308.59,313.4,45.65,42.45,58.42,340.45,325.5,313.95,SPX
10/5/1990,311.5,312.69,305.76,314.79,44.42,41.9,48.78,340.3,324.62,313.36,SPX
10/8/1990,313.48,311.62,311.5,315.03,46.99,43.16,63.72,340.14,323.82,312.95,SPX
10/9/1990,305.1,313.35,305.09,313.48,38.81,39.42,22.35,339.93,322.81,312.15,SPX
10/10/1990,300.39,305.07,299.21,306.43,35.11,37.53,14.44,339.7,321.69,311.04,SPX
10/11/1990,295.46,300.47,294.51,301.45,31.7,35.67,9.28,339.43,320.49,309.89,SPX
10/12/1990,300.03,295.45,295.22,301.68,37.73,38.58,39.38,339.18,319.46,309.05,SPX
10/15/1990,303.23,300.03,296.41,304.79,41.62,40.53,55.05,338.93,318.63,308.32,SPX
10/16/1990,298.92,303.23,298.12,304.34,38.16,38.81,36.17,338.62,317.92,307.33,SPX
10/17/1990,298.76,298.92,297.79,301.5,38.04,38.75,35.49,338.32,317.2,306.44,SPX
10/18/1990,305.74,298.75,298.75,305.74,46.37,42.93,71.02,338.07,316.55,306.16,SPX
10/19/1990,312.48,305.74,305.74,312.48,52.96,46.57,83.88,337.87,316,306.21,SPX
10/22/1990,314.76,312.45,310.47,315.83,54.97,47.74,86.85,337.68,315.58,306.72,SPX
10/23/1990,312.36,314.76,312.06,315.06,52.43,46.63,67.31,337.49,315.05,306.93,SPX
10/24/1990,312.6,312.36,310.74,313.51,52.66,46.76,68.38,337.32,314.52,307.3,SPX
10/25/1990,310.17,312.6,309.7,313.71,49.96,45.61,45.72,337.13,313.92,307.76,SPX
10/26/1990,304.71,310.17,304.71,310.17,44.44,43.16,21.6,336.95,313.36,307.7,SPX
10/29/1990,301.88,304.74,300.69,307.41,41.86,41.94,15.31,336.78,312.85,307.04,SPX
10/30/1990,304.06,301.88,299.44,304.36,44.54,43.22,36.62,336.59,312.36,306.49,SPX
10/31/1990,304,304.06,302.33,305.7,44.47,43.19,36.24,336.43,312,306.12,SPX
11/1/1990,307.02,303.99,301.61,307.27,48.29,44.97,64.1,336.27,311.81,305.83,SPX
11/2/1990,311.85,307.02,306.88,311.94,53.76,47.69,82.47,336.13,311.9,305.85,SPX
11/5/1990,314.59,311.85,311.41,314.61,56.56,49.16,87.79,336.05,311.97,305.91,SPX
11/6/1990,311.62,314.59,311.43,314.76,52.82,47.66,58.79,335.95,311.77,306.23,SPX
11/7/1990,306.01,311.62,305.79,311.62,46.56,44.97,30.37,335.83,311.46,306.51,SPX
11/8/1990,307.61,306.01,305.03,309.77,48.43,45.87,42.3,335.74,311.13,307.12,SPX
11/9/1990,313.74,307.61,307.61,313.78,54.97,49.17,70.93,335.68,311.03,307.81,SPX
11/12/1990,319.48,313.73,313.73,319.77,60.07,52.01,82.87,335.65,310.97,308.62,SPX
11/13/1990,317.67,319.46,317.26,319.48,57.84,51.08,69.39,335.63,310.86,309.56,SPX
11/14/1990,320.4,317.66,317.23,321.7,60.23,52.4,77.62,335.58,310.78,310.64,SPX
11/15/1990,317.02,320.4,316.13,320.4,56,50.64,51.76,335.52,310.71,311.2,SPX
11/16/1990,317.12,317.02,314.99,318.8,56.1,50.7,52.47,335.45,310.59,311.43,SPX
11/19/1990,319.34,317.19,317.12,319.39,58.32,51.83,67.99,335.39,310.54,311.66,SPX
11/20/1990,315.31,319.29,315.31,319.34,53.06,49.68,35.98,335.32,310.43,311.81,SPX
11/21/1990,316.03,315.29,312.42,316.15,53.86,50.06,43.16,335.23,310.3,311.98,SPX
11/23/1990,315.1,315.96,315.06,317.3,52.61,49.56,35.46,335.14,310.23,312.23,SPX
11/26/1990,316.51,314.91,311.48,316.51,54.34,50.34,54.08,335.06,310.22,312.82,SPX
11/27/1990,318.1,316.53,315.79,318.69,56.28,51.23,69.14,335,310.23,313.63,SPX
11/28/1990,317.95,318.08,317.62,319.96,56.04,51.14,66.08,334.93,310.21,314.32,SPX
11/29/1990,316.42,317.95,315.03,317.95,53.51,50.22,39.36,334.85,310.21,314.94,SPX
11/30/1990,322.22,316.42,315.42,323.02,60.73,53.5,81.62,334.79,310.42,315.7,SPX
12/3/1990,324.1,322.23,322.23,324.9,62.75,54.5,86.27,334.75,310.68,316.32,SPX
12/4/1990,326.35,324.11,321.97,326.77,65.06,55.69,90.56,334.74,311.12,316.91,SPX
12/5/1990,329.92,326.36,325.66,329.92,68.42,57.5,94.59,334.75,311.55,317.82,SPX
12/6/1990,329.07,329.94,328.37,333.98,66.77,56.93,82.08,334.77,312.03,318.97,SPX
12/7/1990,327.75,329.09,326.39,329.39,64.2,56.03,62.76,334.78,312.56,319.98,SPX
12/10/1990,328.89,327.72,326.15,328.97,65.44,56.64,71.46,334.79,313.02,320.74,SPX
12/11/1990,326.44,328.88,325.65,328.89,60.58,54.94,40.76,334.77,313.25,321.09,SPX
12/12/1990,330.19,326.44,326.44,330.36,64.88,56.98,70.18,334.76,313.55,321.71,SPX
12/13/1990,329.34,330.14,328.77,330.58,63.19,56.38,60.04,334.74,313.91,322.16,SPX
12/14/1990,326.82,328.38,325.16,329.34,58.36,54.62,36.56,334.7,314.19,322.65,SPX
12/17/1990,326.02,326.77,324.46,326.82,56.87,54.06,30.82,334.66,314.48,323.09,SPX
12/18/1990,330.05,326.02,325.75,330.43,62.11,56.38,68.36,334.62,314.81,323.63,SPX
12/19/1990,330.2,330.04,329.39,330.8,62.29,56.46,69.29,334.59,315.32,324.37,SPX
12/20/1990,330.12,330.2,326.94,330.74,62.12,56.4,67.7,334.54,315.91,325.08,SPX
12/21/1990,331.75,330.12,330.12,332.47,64.3,57.36,81.02,334.5,316.64,325.91,SPX
12/24/1990,329.9,331.74,329.16,331.74,60.08,55.92,47.59,334.46,317.23,326.58,SPX
12/26/1990,330.85,329.89,329.89,331.69,61.48,56.5,60.23,334.43,317.79,327.22,SPX
12/27/1990,328.29,330.85,328.23,331.04,55.81,54.49,30.5,334.39,318.37,327.73,SPX
12/28/1990,328.72,328.29,327.24,328.72,56.54,54.77,38.19,334.34,318.97,328.35,SPX
12/31/1990,330.22,328.71,327.5,330.23,59.06,55.75,60.85,334.29,319.46,328.75,SPX
1/2/1991,326.45,330.2,326.45,330.75,51.04,52.78,25.54,334.2,319.74,328.87,SPX
1/3/1991,321.91,326.46,321.9,326.53,43.4,49.5,12.47,334.1,319.88,328.65,SPX
1/4/1991,321,321.91,318.87,322.35,42.04,48.87,10.81,334.01,320.06,328.2,SPX
1/7/1991,315.44,320.97,315.44,321,34.86,45.24,4.86,333.91,320.11,327.52,SPX
1/8/1991,314.9,315.44,313.79,316.97,34.25,44.9,4.5,333.8,320.21,326.88,SPX
1/9/1991,311.49,314.9,310.93,320.73,30.6,42.82,2.65,333.67,320.34,326.01,SPX
1/10/1991,314.53,311.51,311.49,314.77,37.04,45.16,37.27,333.53,320.6,325.41,SPX
1/11/1991,315.23,314.53,313.59,315.24,38.46,45.69,44.13,333.4,320.82,324.66,SPX
1/14/1991,312.49,315.23,309.35,315.23,35.13,43.97,26.87,333.26,320.99,323.82,SPX
1/15/1991,313.73,312.49,311.84,313.73,37.76,44.94,42.21,333.12,321.12,323.16,SPX
1/16/1991,316.17,313.73,312.94,316.94,42.68,46.82,64.31,333.01,321.21,322.67,SPX
1/17/1991,327.97,316.17,316.17,327.97,59.4,54.55,90.54,332.93,321.48,322.57,SPX
1/18/1991,332.23,327.93,327.08,332.23,63.54,56.89,93.24,332.89,321.89,322.67,SPX
1/21/1991,331.06,332.21,328.87,332.23,61.68,56.07,83.45,332.84,322.39,322.72,SPX
1/22/1991,328.31,331.06,327.83,331.26,57.43,54.17,60.91,332.78,322.81,322.54,SPX
1/23/1991,330.21,328.3,327.93,331.04,59.5,55.26,69.46,332.73,323.14,322.56,SPX
